player_id,first_name,last_name,email,phone_number,birthday,position,shoots,height,weight_lbs,jersey_num,gender,gpa,years_eligibility,development_id
711,Richard,Hopkins,esmith@example.org,2451719874,2004-10-07,F,R,"5'9""",214.4,2,M,3.82,2,2
712,Steven,Marquez,hgilbert@example.com,5278008843,2001-09-17,F,L,"5'8""",192.7,44,M,3.67,5,2
713,William,Bennett,jeffersonmary@example.org,7167016035,2006-03-25,D,L,"5'9""",172.1,5,M,3.7,5,1
714,Brian,Mills,piercechristina@example.net,4141544139,2005-02-05,D,L,"6'6""",167.9,55,M,2.56,2,1
715,Cameron,Mercado,jacob45@example.org,5319360023,2003-03-27,D,L,"6'11""",210.5,93,M,2.86,5,1
716,Rodney,Gaines,cwilliams@example.com,7515145370,1997-02-20,D,R,"5'8""",191.7,32,M,3.87,2,1
717,Adam,Price,aprilhoward@example.com,7860540168,2005-07-07,D,L,"5'8""",173.9,34,M,3.74,5,1
718,Mario,Howard,johnsonjuan@example.org,0366175103,2006-04-28,D,L,"5'9""",161.8,43,M,2.58,2,2
719,Brandon,Graves,debrafoster@example.net,7290143422,1997-08-19,G,R,"6'9""",161.6,35,M,2.76,2,5
720,Brian,Everett,crystalsanders@example.org,3431750525,2002-06-26,G,L,"6'11""",189.8,31,M,3.34,4,5
721,Jordan,Watson,amanda61@example.org,5011594286,2006-10-01,F,R,"6'8""",187.7,98,M,3.95,1,3
722,Juan,Scott,frank79@example.org,5019323458,2002-04-09,F,L,"6'11""",197.3,89,M,2.96,4,1
723,Robert,Long,christopher19@example.org,6590678054,2002-02-10,F,R,"5'10""",210.0,33,M,3.54,1,5
724,Mark,Perez,iprice@example.org,7625166489,2005-02-09,F,L,"5'10""",166.8,88,M,2.87,1,3
725,Michael,Fox,andersonwhitney@example.net,8060087030,2004-02-18,F,R,"5'11""",167.1,52,M,2.66,2,1
726,Gary,Cochran,jamesbrown@example.org,1615294642,2000-02-23,F,L,"5'11""",177.2,65,M,3.66,2,5
727,Brent,Lindsey,traci82@example.org,7936580229,2003-12-11,F,R,"6'7""",175.3,89,M,3.19,2,3
728,Calvin,Moreno,scottjustin@example.net,2425814844,2005-07-08,F,R,"5'6""",182.7,15,M,3.54,2,3
729,Anthony,Silva,lsnyder@example.com,1530691487,1999-05-30,F,R,"6'2""",162.8,21,M,3.9,1,2
730,Duane,Trujillo,margaretgould@example.net,7705464630,1997-11-16,F,R,"6'10""",203.6,64,M,3.73,4,1
731,Jeffrey,Vincent,stevenbrown@example.org,7972354630,2003-10-01,F,L,"5'11""",180.6,20,M,3.79,3,2
732,James,Armstrong,rodney98@example.net,7420594226,2001-01-11,F,R,"6'8""",160.5,44,M,2.7,2,5
733,Manuel,Sutton,stephenbrown@example.com,0860779813,2000-05-23,D,L,"6'11""",211.1,76,M,3.85,2,5
734,Joshua,Green,tammycochran@example.org,0726150380,2005-09-29,D,L,"6'11""",218.4,63,M,3.04,2,2
735,Andre,Park,lscott@example.org,9040184989,2001-08-21,D,R,"5'8""",200.0,75,M,3.62,5,1
736,Justin,Ellis,robertstone@example.org,5776521376,1999-08-25,D,R,"5'6""",170.5,12,M,3.25,2,4
737,Michael,Ramos,robertjohnson@example.com,3559641948,1998-12-08,D,L,"5'9""",219.2,81,M,3.55,3,2
738,Stephen,Norton,karen41@example.org,6204898191,1997-02-09,D,R,"6'4""",219.0,80,M,3.67,4,1
739,Larry,Taylor,juan88@example.org,2656313343,1999-01-14,G,L,"6'6""",193.2,1,M,3.3,4,5
740,Scott,Davis,edward68@example.com,0943533330,1997-10-29,G,L,"6'10""",215.7,31,M,3.32,5,4
741,Jeremy,Nguyen,kristen19@example.com,4304636311,2006-03-28,F,R,"5'10""",215.9,34,M,3.4,3,3
742,Matthew,Pratt,morrisariel@example.net,3865175960,2002-06-12,F,R,"6'4""",172.9,87,M,2.57,4,1
743,Victor,Murphy,courtneyflores@example.com,9995421387,2002-11-18,F,L,"5'11""",166.0,8,M,3.54,1,3
744,James,Eaton,griffintyler@example.net,2032922568,2005-12-14,F,R,"5'7""",209.7,84,M,3.02,2,2
745,David,Smith,tmerritt@example.net,3236922485,2005-06-10,F,L,"6'3""",176.6,14,M,3.28,3,2
746,Don,Stewart,keithtaylor@example.org,0186845097,2004-07-27,F,R,"5'7""",181.9,37,M,3.43,5,5
747,Brandon,Martinez,adamhernandez@example.org,1294112158,2004-08-28,F,L,"6'1""",219.8,36,M,3.35,2,5
748,Thomas,Walker,rosalesjill@example.com,1785161912,2002-08-26,F,R,"6'4""",194.8,32,M,3.46,3,1
749,Thomas,Maddox,dwaynerodriguez@example.net,0884936094,2006-03-23,F,L,"5'11""",178.1,45,M,3.94,2,1
750,Brandon,Stephens,jjohnson@example.org,5564148693,2004-06-12,F,R,"5'9""",206.4,70,M,2.89,1,3
751,Michael,Johnston,walter62@example.org,4104350733,2004-05-24,F,R,"5'11""",171.5,71,M,2.56,5,3
752,Alexander,Hester,rothjoyce@example.org,3354216816,2005-02-20,F,R,"5'8""",181.3,55,M,2.89,2,5
753,Jeffrey,Leon,andersonmichael@example.net,3576205662,1998-01-12,D,L,"6'4""",182.8,70,M,2.64,4,5
754,Alex,Soto,williamsmichael@example.com,3831755748,2003-01-24,D,L,"6'2""",181.9,98,M,2.89,5,3
755,John,Mccarthy,robertsmary@example.com,1734736770,1999-07-12,D,R,"6'2""",196.3,82,M,3.26,2,2
756,John,Solomon,bridgetbird@example.com,8219998737,2005-08-26,D,R,"5'9""",160.2,25,M,3.88,3,2
757,Harold,Fields,thomas52@example.org,9736802266,2001-02-04,D,L,"5'8""",202.2,25,M,3.1,3,5
758,Timothy,Walton,kirkmason@example.net,2555192799,2001-03-14,D,R,"5'7""",215.9,93,M,2.76,2,3
759,Tony,Garcia,rachelmurphy@example.com,0710762876,2001-02-04,G,R,"6'11""",193.5,30,M,3.87,3,2
760,Peter,Gilbert,nicole17@example.net,2856739925,2005-11-17,G,R,"6'6""",208.8,35,M,3.46,3,4
761,Raymond,Foster,owensdaniel@example.net,1834595024,1999-01-14,F,R,"5'7""",195.8,64,M,3.34,3,1
762,Richard,Rivera,xstrickland@example.net,2189458003,1998-09-15,F,R,"5'10""",178.7,75,M,3.84,2,2
763,Samuel,Schultz,christopher61@example.net,4463911372,1997-09-21,F,L,"5'10""",181.3,37,M,2.69,5,2
764,Lawrence,Alexander,morriskevin@example.org,5515566305,1998-07-04,F,R,"6'9""",205.2,74,M,2.62,1,3
765,Hector,Ramos,anthony95@example.org,8704105636,2003-11-25,F,R,"6'6""",169.3,99,M,2.73,4,4
766,Christopher,Meyer,kkelley@example.com,4093714150,2004-04-11,F,L,"5'7""",215.5,20,M,2.9,5,3
767,Corey,Robinson,elawson@example.net,6360338991,1998-03-03,F,L,"6'3""",202.1,26,M,3.87,4,3
768,Joseph,Bond,wturner@example.org,5000743089,2006-06-28,F,L,"5'7""",191.6,99,M,3.16,2,1
769,Justin,Castro,gonzalesdavid@example.net,2198200059,2006-08-15,F,L,"5'10""",212.6,79,M,3.25,5,3
770,Joshua,Crawford,mwade@example.org,8914864854,1999-12-22,F,R,"6'11""",160.1,75,M,3.24,2,3
771,Jason,Anderson,ericksonandrew@example.net,4906678800,2002-05-12,F,R,"5'10""",182.5,45,M,3.11,5,2
772,Thomas,Flowers,jeremy72@example.org,8381762332,2005-01-04,F,R,"5'10""",172.1,81,M,3.29,3,2
773,William,Morris,mariahaustin@example.net,0399073266,2001-01-10,D,L,"6'11""",182.8,13,M,3.29,4,2
774,Matthew,Walker,sydney72@example.com,4395039028,2001-01-08,D,L,"6'7""",203.4,99,M,3.48,3,3
775,Scott,Barry,raybennett@example.org,7405780817,1999-08-12,D,R,"5'6""",213.8,52,M,2.74,1,2
776,Antonio,Estrada,jenna78@example.org,1543998876,2000-01-29,D,L,"6'0""",160.4,34,M,3.73,2,4
777,William,Barajas,mary29@example.net,6869057863,1999-04-22,D,L,"6'11""",177.0,81,M,3.87,5,1
778,Brent,George,slewis@example.org,5881861952,2004-04-03,D,L,"5'9""",169.6,33,M,2.73,4,2
779,Thomas,George,coltonhall@example.org,2146606595,2006-06-17,G,R,"6'3""",168.3,1,M,3.02,5,2
780,John,Carpenter,gregory18@example.com,1860738550,2004-08-31,G,R,"5'10""",162.2,30,M,3.39,4,5
781,Michael,Whitaker,stephaniewilliams@example.net,1686402087,2003-07-24,F,L,"6'5""",206.9,99,M,2.54,5,2
782,Robert,Galvan,wilsonchristopher@example.net,0533900024,1998-08-06,F,R,"5'8""",184.5,85,M,2.58,4,3
783,Gabriel,Martin,elizabethryan@example.com,1124908021,1997-03-27,F,R,"5'8""",202.6,86,M,3.06,2,5
784,Todd,Alexander,lrobinson@example.com,3244908798,2005-05-26,F,L,"5'7""",189.5,76,M,2.91,2,3
785,Dean,Zamora,jacquelinemarsh@example.org,6323722569,2005-05-18,F,R,"6'4""",194.9,16,M,3.64,5,4
786,Alex,Doyle,jenniferjones@example.com,8193136260,2001-01-25,F,R,"6'5""",166.0,20,M,3.13,4,4
787,Justin,Camacho,wilsonsean@example.net,6612352716,2003-07-21,F,R,"5'11""",207.9,15,M,3.96,5,3
788,Anthony,Salinas,heather72@example.org,4080164745,2002-10-02,F,L,"5'6""",169.7,96,M,2.83,5,4
789,Joseph,Lopez,browningmichael@example.net,9539482403,1997-01-19,F,L,"5'9""",170.0,44,M,3.84,4,2
790,William,Smith,andrewskevin@example.net,8974682405,2000-11-09,F,L,"6'4""",209.3,5,M,3.06,3,4
791,Jason,Reilly,xwilliams@example.com,6706401160,2002-09-24,F,L,"5'6""",171.5,86,M,3.42,4,4
792,Michael,Stewart,patriciachen@example.org,8088730584,1999-08-08,F,L,"6'2""",208.1,72,M,3.02,4,4
793,Fred,Grant,vdouglas@example.org,9954238000,2001-01-29,D,L,"6'7""",161.6,7,M,2.65,5,5
794,Eric,Morales,michaeldominguez@example.com,7654079172,2001-06-30,D,L,"5'9""",212.9,38,M,3.27,4,2
795,Randall,Sullivan,escobarrebecca@example.com,6682052843,2006-08-30,D,R,"5'8""",213.2,79,M,2.98,5,2
796,Kevin,Sellers,sdalton@example.org,1091257118,1999-08-03,D,R,"6'11""",209.8,20,M,3.46,4,4
797,Jim,Lee,allison71@example.com,7793980769,2002-09-02,D,R,"5'10""",169.7,80,M,3.38,3,1
798,Christopher,Berry,ismith@example.net,0237005948,1997-09-25,D,R,"6'0""",207.7,16,M,3.22,4,1
799,Vincent,Cruz,velasquezdawn@example.org,2742596809,2001-08-24,G,R,"5'10""",202.0,31,M,2.94,2,5
800,David,Perry,victoriaking@example.com,2145237690,2006-08-04,G,L,"6'10""",201.7,31,M,2.67,5,4
801,Tim,Mitchell,dglenn@example.org,3664591093,1998-09-15,F,L,"5'11""",165.5,83,M,2.75,5,3
802,Dylan,Anderson,rodriguezsean@example.org,0370596518,1999-12-23,F,R,"5'10""",196.9,47,M,2.55,3,2
803,Spencer,Gibson,scott19@example.net,7064711584,2002-06-12,F,L,"6'6""",183.9,96,M,3.67,2,4
804,Nicholas,Page,jameshodges@example.org,2755447449,2001-04-22,F,L,"6'8""",190.8,99,M,3.79,5,4
805,Christopher,Johnson,weissjoseph@example.com,9350546994,2005-04-28,F,R,"6'8""",218.8,99,M,2.81,4,5
806,Robert,Thomas,jacksonrebecca@example.com,2145897373,1997-01-15,F,L,"6'4""",210.2,75,M,3.58,5,2
807,Bryan,Williams,smithlouis@example.net,9100249522,2002-05-21,F,R,"5'6""",177.8,1,M,3.03,3,3
808,Michael,Bass,donnajones@example.com,5347693929,2000-06-23,F,L,"5'8""",172.4,77,M,3.76,3,4
809,Todd,Moore,valeriestephens@example.net,4726504082,1998-10-28,F,L,"6'0""",202.6,35,M,3.68,2,4
810,Curtis,Thompson,michelletownsend@example.com,7759262292,2000-03-13,F,R,"6'11""",210.0,72,M,3.04,5,1
811,Harold,Williams,pspence@example.org,0214510759,1998-12-26,F,L,"6'10""",198.1,95,M,3.3,2,5
812,Paul,Green,colephilip@example.org,1091915447,1997-09-24,F,L,"6'2""",166.2,11,M,2.86,5,3
813,Tyler,Garcia,srice@example.com,6173646562,2003-09-29,D,R,"6'0""",198.3,86,M,2.65,4,2
814,Patrick,Glass,cgordon@example.org,1384206397,1997-10-10,D,L,"5'6""",213.3,49,M,3.13,3,5
815,Bryan,Schwartz,maysbrett@example.net,0529976517,2001-11-10,D,R,"6'0""",194.2,85,M,2.72,4,2
816,David,Sellers,wcortez@example.com,3947981707,2002-05-07,D,L,"5'11""",205.8,21,M,3.1,2,2
817,Stephen,Garrett,gwilliams@example.com,7689841979,2005-04-23,D,R,"5'7""",178.0,23,M,3.12,2,1
818,Aaron,Daniel,vickiwise@example.org,9923132743,1998-07-17,D,R,"6'0""",169.3,37,M,2.8,4,4
819,Robert,Briggs,jjohnson@example.net,7264183587,2001-10-12,G,R,"5'10""",203.0,1,M,3.09,1,2
820,Robert,Bird,wesley91@example.com,8602110828,2002-06-28,G,R,"6'6""",199.9,30,M,3.55,3,4
821,Ryan,Taylor,scottvaldez@example.net,5860851824,2004-02-02,F,R,"5'10""",219.3,38,M,2.69,4,3
822,Steven,Vang,penny44@example.org,7708797803,1999-03-30,F,L,"6'6""",178.6,63,M,2.99,4,3
823,James,Williams,murrayyvette@example.org,7035843352,2005-04-08,F,R,"6'1""",216.5,20,M,3.23,1,2
824,Jerry,Bradley,maria04@example.org,1775284355,2005-12-02,F,L,"5'6""",192.1,49,M,3.81,2,2
825,Jimmy,Luna,qrobinson@example.com,3619046660,2006-01-07,F,L,"6'11""",166.1,43,M,3.56,4,4
826,Zachary,Bradley,klinecameron@example.com,5786489342,2005-03-09,F,L,"5'8""",179.1,77,M,3.19,5,1
827,Richard,Miller,flynntina@example.net,7859068558,2000-06-24,F,R,"5'8""",183.0,67,M,2.77,2,1
828,Matthew,Lee,christopher31@example.com,3650434857,2004-10-11,F,L,"6'9""",219.7,5,M,3.54,4,2
829,Jeffrey,Johnson,yvonne58@example.net,2148340162,1998-07-06,F,L,"5'9""",170.2,58,M,2.96,3,3
830,Nicholas,Osborn,alexacamacho@example.com,8306635271,2003-12-06,F,R,"6'5""",165.0,92,M,2.71,5,3
831,Derek,Nunez,mackenziereed@example.com,7423372249,2002-02-01,F,L,"6'3""",192.3,76,M,2.67,4,5
832,Andrew,Stone,thatfield@example.net,0043387275,2006-07-26,F,L,"6'10""",180.3,76,M,2.66,3,2
833,Dennis,Carson,heather52@example.net,8312021008,1999-10-03,D,R,"5'6""",175.0,37,M,2.64,3,4
834,Brian,Parker,lbrown@example.org,2495686529,2002-02-22,D,R,"5'11""",191.2,81,M,3.36,2,4
835,Michael,Davis,ericgreen@example.org,7199766519,1999-04-03,D,L,"5'11""",167.0,7,M,2.96,2,3
836,Roger,Blake,theresaday@example.net,2132677183,1998-11-23,D,L,"6'8""",190.5,85,M,4.0,2,1
837,Michael,Patel,tlee@example.com,6961168358,2005-07-18,D,L,"6'2""",217.1,20,M,3.24,4,3
838,Oscar,Johnson,browntyler@example.net,1451634201,2005-06-18,D,L,"6'1""",175.9,89,M,2.71,4,3
839,Lawrence,Robertson,lhill@example.net,4485105524,2000-09-18,G,R,"6'11""",216.0,35,M,2.79,5,4
840,Albert,Nguyen,leah27@example.org,2153478059,2005-12-02,G,L,"5'9""",211.8,30,M,2.71,3,1
841,Logan,Garcia,wpeck@example.com,0163202426,2001-06-29,F,L,"6'3""",170.4,40,M,3.14,3,1
842,Francis,Lucas,taylorhess@example.net,5506028927,2003-09-24,F,L,"6'3""",188.2,28,M,3.38,5,4
843,Ivan,Acosta,jensenchristina@example.net,0279467201,2001-03-14,F,L,"6'11""",210.8,65,M,3.16,4,2
844,Jason,Miranda,kelly58@example.net,4898102221,1997-04-23,F,L,"5'8""",216.1,12,M,3.35,4,5
845,Derrick,Cross,brownkristi@example.org,0754569652,1997-10-06,F,R,"5'6""",219.8,34,M,3.55,1,1
846,Charles,Thompson,bruce46@example.org,1515025345,2001-01-08,F,L,"5'9""",204.0,96,M,3.49,5,3
847,Kenneth,Savage,adkinssheri@example.com,1006930318,2003-12-29,F,R,"6'10""",188.8,71,M,2.63,2,4
848,Ivan,Parker,tannerwu@example.net,6287740012,1997-02-02,F,L,"5'9""",176.9,69,M,2.76,5,5
849,Christopher,Bartlett,aaronpatrick@example.org,3890208583,1998-05-04,F,L,"5'8""",167.5,6,M,3.01,2,4
850,David,Zhang,urubio@example.com,0317898589,2000-10-21,F,R,"6'4""",191.4,94,M,3.49,4,4
851,Derek,Townsend,lherrera@example.org,9964976181,1998-07-02,F,R,"5'10""",198.0,74,M,2.78,4,5
852,Arthur,Dunlap,lfigueroa@example.com,1079123624,2004-12-11,F,R,"5'11""",187.6,27,M,2.94,3,5
853,Robert,Patterson,terrencelara@example.net,2119017461,2006-04-02,D,L,"6'10""",164.3,78,M,3.63,3,5
854,Andre,Morrison,ycraig@example.com,1369113560,2004-09-08,D,L,"6'7""",186.5,50,M,2.8,4,4
855,Timothy,Williams,jacksonchristina@example.com,4325684482,2003-10-09,D,L,"5'10""",214.2,50,M,3.76,4,5
856,Kevin,Clark,alangarcia@example.org,7022579837,2000-05-09,D,R,"6'1""",210.4,2,M,2.78,4,1
857,Michael,Barton,leblancmichael@example.com,6851914662,2001-09-03,D,L,"5'11""",171.0,21,M,3.36,3,3
858,Logan,Morris,steven08@example.net,9928389111,2003-08-11,D,R,"5'6""",185.2,20,M,2.98,5,2
859,Kristopher,Schultz,ihogan@example.org,8762660159,2002-06-25,G,R,"5'6""",165.0,1,M,3.03,5,4
860,Randall,Davis,devinvasquez@example.net,4595980793,1999-06-12,G,R,"6'10""",190.0,30,M,3.58,5,2
861,Justin,Bowman,michael98@example.org,1409695510,2005-02-02,F,L,"5'9""",188.5,69,M,3.13,4,4
862,Robert,Roberts,hawkinsmelissa@example.com,5478357022,2002-04-15,F,L,"6'9""",180.4,37,M,2.78,3,4
863,Jonathon,Barker,kevinbowen@example.org,5753812991,2004-05-07,F,L,"6'6""",166.1,22,M,3.64,3,4
864,Stephen,Wright,ellisonjohn@example.org,4656908916,2003-06-30,F,R,"5'11""",184.7,11,M,2.95,5,3
865,Gary,Roman,palmerdouglas@example.com,6267041104,1997-12-12,F,R,"6'6""",218.5,74,M,2.65,4,3
866,Christopher,Potter,danielpeterson@example.com,4819355562,2005-07-16,F,L,"6'11""",171.4,93,M,3.05,4,3
867,Benjamin,Esparza,froberts@example.com,9212645887,1999-06-24,F,R,"5'9""",218.4,85,M,3.67,3,1
868,Jon,Marquez,esanders@example.org,5435511467,1998-08-04,F,R,"6'5""",161.9,66,M,3.86,4,3
869,Ryan,Bridges,uwilson@example.net,6283369843,2004-12-13,F,L,"5'11""",201.0,45,M,3.23,5,1
870,Larry,Giles,morrowcindy@example.com,7419042280,2000-05-22,F,R,"6'7""",207.4,34,M,3.13,5,2
871,Randy,Roberts,jessica34@example.com,8654587901,2001-04-13,F,L,"5'6""",211.2,37,M,2.55,5,5
872,Jonathan,Blake,mitchellerin@example.net,4439351065,2003-11-09,F,L,"6'6""",191.7,53,M,2.76,5,1
873,Anthony,Miller,uweber@example.org,4760116355,2006-10-05,D,R,"6'6""",189.6,10,M,3.98,1,2
874,Eric,Griffin,alicia58@example.org,4164483177,2002-03-04,D,L,"5'7""",214.5,65,M,2.83,5,3
875,Samuel,Michael,watkinsmegan@example.com,7969640632,2005-10-14,D,R,"5'11""",197.6,52,M,3.9,2,2
876,Robert,Huerta,ryan90@example.org,4349311825,2002-09-12,D,R,"6'4""",199.4,3,M,2.53,5,4
877,Adam,Nelson,henry49@example.net,2399276414,1999-08-20,D,R,"6'3""",175.1,47,M,3.42,5,1
878,Jason,Dawson,ebennett@example.org,3651841695,2000-05-27,D,L,"5'11""",178.0,62,M,2.85,4,3
879,Justin,Reed,elliskimberly@example.net,0008408853,2000-08-06,G,R,"5'9""",183.2,35,M,3.7,4,2
880,Joshua,Jones,roger87@example.net,1387319086,1999-03-15,G,L,"5'7""",174.6,35,M,3.43,5,1
881,Nicholas,Diaz,bcopeland@example.org,3498952321,2001-07-15,F,R,"6'1""",213.1,97,M,2.72,5,4
882,Jonathan,Johnston,kevin88@example.com,9638815984,2000-07-06,F,R,"6'6""",196.0,98,M,3.34,4,1
883,Jerry,Khan,stephanie38@example.org,3486943582,2000-02-10,F,R,"6'1""",163.8,19,M,2.95,5,1
884,Jesus,Hall,wendy65@example.net,0006640300,2006-07-21,F,L,"6'1""",192.1,8,M,3.95,2,1
885,Todd,Jefferson,bookerbrenda@example.net,8506610069,2004-01-26,F,R,"5'8""",174.9,93,M,3.5,3,2
886,Jose,Mason,hrodriguez@example.org,6785445121,1997-03-08,F,R,"5'8""",213.3,5,M,3.97,2,4
887,Joshua,Arnold,tiffanywilliamson@example.com,4828806470,2004-08-21,F,R,"5'6""",169.8,36,M,2.57,4,2
888,Stephen,Turner,uphelps@example.net,7269061029,2005-05-24,F,R,"6'8""",192.5,99,M,3.36,3,3
889,Steve,Hernandez,jorge32@example.com,9739208987,1997-04-27,F,L,"5'6""",181.2,78,M,3.11,4,4
890,John,White,adamgray@example.net,6894717738,2005-04-21,F,L,"5'9""",186.0,54,M,3.06,3,3
891,Timothy,Massey,jennifermontgomery@example.org,4034336059,1998-07-21,F,R,"6'1""",210.6,43,M,2.78,2,4
892,Victor,Walker,patrickcohen@example.org,9099989631,1998-07-20,F,L,"5'6""",169.6,58,M,2.89,3,3
893,Tony,Lindsey,tonya07@example.com,4798514638,2005-11-19,D,R,"5'6""",204.9,50,M,3.13,2,3
894,Jay,Holden,markscody@example.org,1173281881,1997-01-26,D,L,"5'6""",186.1,12,M,3.13,4,1
895,Thomas,Smith,carolwatkins@example.com,6091465157,2003-10-23,D,L,"5'7""",217.3,94,M,3.75,4,5
896,Shawn,Matthews,kelly73@example.org,0366442492,2005-01-19,D,L,"6'7""",183.2,5,M,3.82,1,4
897,Edward,Garner,rstein@example.com,8172013303,2006-11-05,D,R,"6'8""",206.5,64,M,3.65,5,2
898,Alexander,Page,justin42@example.net,9448977871,2004-01-03,D,L,"6'5""",209.1,52,M,3.49,2,1
899,Robert,Sanders,rodriguezjamie@example.org,2434884190,2005-02-20,G,R,"5'8""",219.0,30,M,3.54,3,2
900,Shannon,Smith,ubarnett@example.com,7321905650,1999-06-27,G,R,"5'8""",198.7,35,M,3.9,1,5
901,Alexander,Dyer,george97@example.net,9219892113,2006-04-28,F,R,"5'8""",202.1,83,M,3.0,3,4
902,Bobby,Dickson,wcalhoun@example.com,4057771720,1999-06-09,F,L,"5'7""",184.6,76,M,3.03,3,4
903,Gary,Moore,jonestony@example.net,7258434249,2005-07-29,F,L,"5'11""",192.9,37,M,2.6,4,5
904,Zachary,Murphy,jeffreywarner@example.com,5867479785,2004-12-07,F,R,"5'8""",167.8,75,M,2.74,5,5
905,Jamie,Jones,kimberly81@example.com,0691114474,2000-11-01,F,L,"5'10""",211.7,16,M,3.76,2,4
906,Joseph,Edwards,webbjillian@example.org,8928130685,1997-12-14,F,R,"6'3""",184.4,32,M,3.04,2,1
907,Kevin,Buckley,bwebb@example.net,0932783529,1997-08-02,F,R,"5'7""",215.2,6,M,3.07,4,4
908,Daniel,Johnson,cjones@example.com,5682393167,2004-05-27,F,L,"5'7""",195.1,53,M,2.92,1,2
909,Michael,Montgomery,barneslauren@example.org,8475524576,2003-03-24,F,R,"6'7""",207.4,54,M,2.59,5,5
910,Marcus,Barnes,victoriareilly@example.com,3784866462,1998-03-26,F,R,"5'8""",166.3,79,M,3.02,4,2
911,Mark,White,pottsstephen@example.net,7789830281,1998-02-08,F,L,"6'8""",167.0,97,M,3.66,2,1
912,Brandon,Craig,jonestyler@example.com,3957708761,1998-11-10,F,L,"6'11""",206.2,42,M,3.57,4,2
913,Joseph,Miller,peterbrown@example.com,9259255234,2006-01-09,D,L,"5'8""",200.6,60,M,2.96,4,3
914,Peter,Wilson,laurapineda@example.com,2223210007,2001-05-03,D,L,"5'9""",171.4,35,M,3.36,2,2
915,Oscar,Wells,yhenderson@example.net,4671270659,1998-11-09,D,R,"5'10""",174.6,2,M,3.51,4,2
916,Joel,Cox,alicia26@example.com,4974205733,1997-10-01,D,L,"5'9""",218.9,47,M,3.44,4,2
917,Raymond,Dickerson,taralambert@example.org,3386883400,1998-02-22,D,R,"5'10""",196.2,69,M,3.61,4,4
918,Jose,Clark,thompsoncharlotte@example.com,2490217754,1998-07-31,D,L,"5'6""",214.5,29,M,3.54,4,3
919,Eric,Rivera,denisewilliams@example.com,3377881117,2006-12-07,G,R,"6'9""",210.1,35,M,3.43,3,4
920,Chad,Larson,normanlopez@example.com,3452105371,2005-04-05,G,L,"6'3""",195.5,30,M,2.52,1,2
921,Raymond,Edwards,coopersara@example.net,0118185198,1999-05-12,F,L,"5'8""",206.7,29,M,3.34,5,3
922,David,Walker,nicolemueller@example.org,3336908202,1997-05-25,F,R,"5'8""",178.7,14,M,3.83,1,4
923,Michael,West,timothy63@example.com,5146891714,1997-12-15,F,L,"5'7""",164.1,99,M,3.99,1,3
924,Mason,Maxwell,youngwesley@example.net,5938694186,1999-11-05,F,R,"6'4""",204.0,26,M,3.28,1,5
925,Mark,Collins,gonzaleznorma@example.com,9985310061,2005-06-05,F,R,"6'2""",176.0,14,M,2.72,5,2
926,James,Flores,donaldhartman@example.com,8703540446,1999-12-31,F,R,"5'10""",171.5,7,M,3.37,2,2
927,Brent,Phillips,baileyrachel@example.net,8439772740,1999-09-12,F,L,"5'8""",190.2,35,M,3.43,2,2
928,Thomas,Strickland,leslie83@example.com,0204739765,1999-08-02,F,L,"6'8""",193.3,74,M,3.1,5,3
929,Marcus,Morales,warrenluis@example.net,0794103571,2006-07-22,F,R,"5'8""",195.1,86,M,3.89,5,5
930,David,Moore,iwalker@example.net,2645655809,2005-02-27,F,R,"5'11""",197.1,94,M,3.46,5,1
931,Joseph,Aguilar,hhunter@example.net,2873192650,2000-07-25,F,L,"6'3""",191.0,27,M,2.97,5,5
932,Shane,Clark,jennifer67@example.org,3737295235,2001-04-19,F,R,"5'7""",211.6,63,M,3.42,3,5
933,Paul,Miller,paulhoward@example.org,7353171010,2002-12-10,D,R,"5'6""",184.6,50,M,2.94,5,2
934,Charles,James,hinessandra@example.net,2069571674,1998-12-22,D,R,"5'10""",208.4,71,M,2.82,4,5
935,Todd,Nixon,khernandez@example.org,3208247509,2000-03-09,D,R,"5'10""",205.6,46,M,3.98,2,1
936,Hunter,Chan,tnguyen@example.com,9544329096,1998-03-10,D,R,"5'6""",186.2,95,M,2.96,4,4
937,George,Aguirre,brendasmith@example.net,8309805575,2004-08-22,D,R,"6'5""",199.6,88,M,2.91,3,3
938,Daniel,King,jessica40@example.org,2071232223,1999-01-17,D,L,"6'10""",181.3,45,M,3.32,4,1
939,Robert,Cooper,amandagarcia@example.com,0329676547,1997-09-09,G,R,"5'8""",216.4,35,M,3.27,1,3
940,Charles,Miller,qperry@example.net,4689842807,2002-06-28,G,L,"6'9""",165.0,30,M,3.4,4,1
941,Nicholas,Reed,lreynolds@example.net,8591768854,2004-10-15,F,L,"5'6""",192.8,33,M,2.65,3,5
942,Michael,Vance,kimberlyjones@example.net,9946110564,2002-02-01,F,L,"5'10""",210.8,17,M,3.33,4,3
943,Kenneth,Alvarado,davidcooper@example.net,5215289841,1997-02-02,F,R,"6'9""",218.5,81,M,3.89,5,5
944,Robert,Fowler,joycemay@example.com,0789528978,2004-05-26,F,R,"6'7""",176.1,78,M,3.18,4,4
945,David,Trujillo,uheath@example.com,0820274901,2006-12-21,F,R,"6'1""",175.2,57,M,3.55,5,3
946,Thomas,Evans,benjaminrodriguez@example.org,9348479670,1999-03-29,F,R,"5'7""",169.6,51,M,3.26,2,5
